;001;002;003;004;005;006;007;008;009;010; avg 
8.0-8.5
5HT2B; 0.7499795918367069; 0.781989795918342; 0.845102040816324; 0.7766836734693578; 0.6578775510203737; 0.6565918367346566; 0.6605714285714127; 0.6444693877550911; 0.658744897959175; 0.7102755102040722;0.71422857142855120000 
5HT2C; 0.7507040816326364; 0.7132040816326339; 0.8470714285714082; 0.8399999999999828; 0.7695204081632411; 0.797908163265299; 0.7429183673469235; 0.7189999999999622; 0.6178469387754785; 0.6372142857142631;0.74353877551018287000 
ADA2A; 0.6321122448979456; 0.7294081632652866; 0.7443877551020327; 0.7534693877550657; 0.9076224489795853; 0.8772346938775286; 0.5544795918367272; 0.7081632653060969; 0.8017551020408016; 0.6098469387755086;0.73184795918365788000 
CDK2;; 0.6258571428571098;;;;;;; 0.4759338640539046; 0.6344253929373155;0 
HDAC01; 0.4546632653061168; 0.5225510204081476; 0.55971428571428; 0.5417346938775258; 0.3767244897959077; 0.47625510204081045; 0.5518163265305877; 0.5123877551020413; 0.5272244897959044; 0.6988163265305765;0.52218877551018982500 
PXR_Agonist; 0.7267102283194359; 0.7685928671104969; 0.7192765597554189; 0.6183316168898053; 0.6921025529839031; 0.7283573355872835; 0.7564210742951311; 0.649711637487138; 0.707508425170423; 0.6780600511997456;0.70450723487987813000 
8.5-9.0
ACM1_Agonist; 0.9012755102040716; 0.7414999999999441; 0.8042142857142767;; 0.8698469387754976; 0.7997040212288005;; 0.7662857142857029; 0.8006836734693532; 0.8733061224489618;0 
ADA2B_Antagonist; 0.7986632653061017; 0.7257244897958733; 0.8360510204081535; 0.7767653061224278; 0.7762346938775121; 0.709571428571392; 0.812408163265293; 0.7366530612244695; 0.7548265306122011; 0.7926224489795435;0.77195204081629675000 
ADA2C_Antagonist; 0.7239693877550628; 0.7185612244897582; 0.7297244897959001; 0.7605918367346729; 0.7089489795918096; 0.6853571428571238; 0.7443367346938501; 0.8571734693877539; 0.5937244897958847; 0.7114693877550806;0.72338571428568967000 
CHK1; 0.5915321756895131; 0.6670514916223566; 0.5246631278072599; 0.49104553808454193; 0.42847080440997126; 0.5599775326797243; 0.47161830813240746; 0.6002755664421275; 0.508605553287046; 0.5654654961208702;0.54087055942758182500 
9.0-9.5
5HT1F_Agonist; 0.8489795918367135; 0.89070408163264; 0.8057653061224118; 0.7668877551020024; 0.8295918367346629; 0.8061020408162924; 0.8025102040815966; 0.8323367346938497; 0.7836428571428383; 0.7989999999999748;0.81655204081629824000 
DRD1_Antagonist; 0.7958163265305785; 0.7060816326530512; 0.8309489795918098; 0.8020204081632359; 0.727408163265267; 0.6837857142856871; 0.8502959183673291; 0.833897959183671; 0.7979795918367174; 0.7973775510203979;0.78256122448977449000 
DRD2_Agonist; 0.7840510204081277; 0.7867244897958828; 0.6914795918367116; 0.7485408163264948; 0.7628265306122131; 0.803040816326504; 0.846765306122443; 0.8566530612244887; 0.7649285714285374; 0.7558775510203596;0.78008877551017627000 
LSHR_Antagonist; 0.76037755102036; 0.70378571428567; 0.7938265306121965; 0.685948979591834; 0.8009285714285398; 0.7820102040815868; 0.8012448979591573; 0.7204285714285231; 0.82794897959181; 0.5443163265306015;0.74208163265302790000 
OPRM_Agonist; 0.8749897959183573; 0.8747755102040711; 0.8209591836734655; 0.839734693877524; 0.8029285714285386; 0.8403061224489732; 0.7946530612244729; 0.946051020408164; 0.8997142857142748; 0.8339897959183316;0.85281020408161730000 
9.8-1.0
DHFR; 0.8720941254532087; 0.8984258119182784; 0.9035441044104386; 0.7876617283624419; 0.8715277777777752; 0.7717707633758457; 0.8195970283655536; 0.894557597763124; 0.8046427766508342; 0.743734852459873;0.83675565665373733000 
MTR1A_Agonist; 0.8735612244897771; 0.9126938775510104; 0.8718061224489442; 0.863734693877525; 0.937234693877541; 0.9075816326530315; 0.8932653061224396; 0.9037244897959131; 0.8973265306122127; 0.9149285714285547;0.89758571428569493000 
MTR1B_Agonist; 0.9431224489795814; 0.8276632653060911; 0.8897551020407968; 0.8048367346938543; 0.8791122448979463; 0.8458775510203776; 0.9323775510203974; 0.8755102040816111; 0.908683673469373; 0.8954693877550884;0.88024081632651174000 
P38; 0.8014802631578732; 0.840415623374611; 0.8159572280484715; 0.8401748971194267; 0.7857936998147032; 0.8442363112391568; 0.8580680095299775; 0.787623735598023; 0.7316108429800148; 0.8365118565776958;0.81418724674399535000 
V2R_Antagonist; 0.8813775510203933; 0.889704081632641; 0.8794387755101932; 0.8738775510203985; 0.9237755102040659; 0.8701326530612102; 0.878622448979579; 0.8318571428571085; 0.8981632653060816; 0.8803673469387563;0.88073163265304275000 
