;001;002;003;004;005;006;007;008;009;010; avg 
8.0-8.5
5HT2B; 0.8520102040816095; 0.8027857142856897; 0.8585714285714091; 0.8532448979591678; 0.6629489795918386; 0.8009591836734494; 0.8441938775509966; 0.7978265306122146; 0.8907142857142746; 0.8032244897958962;0.81664795918365461000 
5HT2C; 0.8869999999999969; 0.7702755102040629; 0.9142959183673464; 0.888795918367349; 0.9033265306122314; 0.8843469387754934; 0.8418571428571309; 0.8632959183673298; 0.7722448979591703; 0.785275510204062;0.85107142857141730000 
ADA2A; 0.7627040816326206; 0.8149489795918146; 0.9125510204081522; 0.8183163265305823; 0.9021020408163092; 0.9321836734693836; 0.6923877551020139; 0.8507040816326344; 0.8613979591836591; 0.704795918367336;0.82520918367345059000 
CDK2; 0.8370714285714027; 0.883306122448971; 0.8331632653061044; 0.8885997142273956; 0.8380714285714129; 0.7962755102040595; 0.864224489795918; 0.8546836734693792; 0.898652786282878; 0.8964584609103928;0.85905068797879141000 
HDAC01; 0.7557551020407761; 0.8874387755101961; 0.8439999999999741; 0.8803061224489657; 0.783510204081602; 0.8150408163264943; 0.8517857142856936; 0.736295918367308; 0.8573265306122381; 0.9285204081632588;0.83399795918365068000 
PXR_Agonist; 0.9539026689639413; 0.9134468007229134; 0.9281113785700258; 0.7770763918337296; 0.864686432869002; 0.9809390678673086; 0.9646429306441447; 0.8545623069000902; 0.9160950554273392; 0.9406538811993372;0.90941169149978320000 
8.5-9.0
ACM1_Agonist; 0.8751326530612111; 0.693734693877539; 0.7643367346938704; 0.7755102040815947; 0.8591020408163114; 0.849724433557821; 0.8736836734693598; 0.8434795918367097; 0.8261224489795792; 0.8220816326530286;0.81829081070270249000 
ADA2B_Antagonist; 0.9095306122449008; 0.8806734693877429; 0.8362959183673097; 0.8783673469387581; 0.8149591836734474; 0.7094081632652658; 0.7726836734693445; 0.7590408163265174; 0.874867346938761; 0.9266020408163143;0.83624285714283619000 
ADA2C_Antagonist; 0.856122448979579; 0.8583877551020213; 0.6999489795917999; 0.8414183673469184; 0.824663265306122; 0.8985816326530451; 0.8825510204081622; 0.8976836734693848; 0.7933469387754857; 0.8163979591836398;0.83691020408161582000 
CHK1; 0.9660878447395301; 0.9784123416428283; 0.9378215598203506; 0.9468858484786136; 0.97241731318907; 0.9209456699346077; 0.9083163056803533; 0.95611349254952; 0.9291955900367699; 0.9512964475296186;0.94674924136012621000 
9.0-9.5
5HT1F_Agonist; 0.9650816326530568; 0.9683979591836674; 0.9102040816326431; 0.9147142857142717; 0.8948673469387586; 0.8757653061224191; 0.9496020408163244; 0.9004693877550812; 0.9246122448979539; 0.8935714285714179;0.91972857142855941000 
DRD1_Antagonist; 0.8389489795918086; 0.7699387755101794; 0.8441836734693674; 0.8458877551020174; 0.850612244897934; 0.6849795918367185; 0.871326530612232; 0.844908163265283; 0.8293877551020268; 0.8411122448979504;0.82212857142855175000 
DRD2_Agonist; 0.9131734693877457; 0.9428163265305985; 0.9202551020408156; 0.942999999999999; 0.946755102040816; 0.9355306122448942; 0.9473979591836716; 0.909357142857131; 0.928346938775501; 0.974989795918366;0.93616224489795386000 
LSHR_Antagonist; 0.9571326530612126; 0.9831938775510206; 0.9716734693877517; 0.9515510204081437; 0.9209999999999822; 0.9472346938775326; 0.9752551020408097; 0.9723673469387748; 0.8914693877550826; 0.8980612244897749;0.94689387755100854000 
OPRM_Agonist; 0.9336020408163263; 0.8686836734693669; 0.9187551020407945; 0.9384081632653017; 0.8916632653061094; 0.8473673469387477; 0.9073367346938751; 0.9460102040816202; 0.8770408163265148; 0.9626836734693823;0.90915510204080389000 
9.8-1.0
DHFR; 0.9878551624446076; 0.9984642067495465; 0.9819869486948688; 0.9584759538504359; 0.9890317890092257; 0.9882595826182125; 0.9763394867177028; 0.9838993944052061; 0.994207798061754; 0.9907053444269559;0.98492256669785158000 
MTR1A_Agonist; 0.8839489795918133; 0.987744897959183; 0.9342244897958937; 0.9927959183673466; 0.9932448979591839; 0.9395204081632532; 0.9831224489795923; 0.9899081632653056; 0.947367346938758; 0.9962653061224491;0.96481428571427787000 
MTR1B_Agonist; 0.9531530612244727; 0.9137755102040547; 0.9436836734693879; 0.9158979591836599; 0.9619999999999997; 0.9211938775510013; 0.9985816326530612; 0.9120510204081361; 0.9604489795918272; 0.9494795918367175;0.94302653061223182000 
P38; 0.9974917763157896; 0.9981734828416252; 0.994612379189801; 0.9993724279835391; 0.9907041383570101; 0.9990119390695759; 0.9983972276369937; 0.9886623032401146; 0.9974598105744458; 0.9996112597470901;0.99634967449559851000 
V2R_Antagonist; 0.9570102040816111; 0.9924081632653046; 0.9998367346938776; 0.9938163265306115; 0.999938775510204; 0.9428979591836522; 0.9993367346938775; 0.9736836734693753; 0.9998673469387754; 0.9992959183673469;0.98580918367346361000 

