;001;002;003;004;005;006;007;008;009;010; avg 
8.0-8.5
5HT2B; 24.84848484848485; 22.363636363636363; 29.81818181818182; 14.90909090909091; 14.90909090909091; 12.424242424242426; 14.90909090909091; 17.393939393939394; 17.393939393939394; 17.393939393939394;018.63636363636363710000 
5HT2C; 24.84848484848485; 22.363636363636363; 17.393939393939394; 22.363636363636363; 19.87878787878788; 29.81818181818182; 19.87878787878788; 24.84848484848485; 14.90909090909091; 19.87878787878788;021.61818181818181900000 
ADA2A; 12.424242424242426; 24.84848484848485; 12.424242424242426; 22.363636363636363; 24.84848484848485; 17.393939393939394; 12.424242424242426; 22.363636363636363; 19.87878787878788; 17.393939393939394;018.63636363636363720000 
CDK2; 22.363636363636363; 17.393939393939394; 19.87878787878788; 19.874747474747473; 12.424242424242426; 14.90909090909091; 19.87878787878788; 17.393939393939394; 32.29646464646465; 29.812121212121212;020.62257575757575820000 
HDAC01; 14.90909090909091; 22.363636363636363; 24.84848484848485; 24.84848484848485; 14.90909090909091; 17.393939393939394; 17.393939393939394; 9.93939393939394; 19.87878787878788; 27.333333333333332;019.38181818181818230000 
PXR_Agonist; 39.28034371643395; 41.45408163265306; 36.6390977443609; 29.2436974789916; 39.26423200859291; 47.13641245972073; 37.339285714285715; 37.308673469387756; 39.28034371643395; 41.85606874328679;038.88022366841473610000 
8.5-9.0
ACM1_Agonist; 29.81818181818182; 19.87878787878788; 7.454545454545455; 19.87878787878788; 19.87878787878788; 17.390404040404043; 17.393939393939394; 22.363636363636363; 12.424242424242426; 27.333333333333332;019.38146464646464730000 
ADA2B_Antagonist; 27.333333333333332; 29.81818181818182; 32.3030303030303; 24.84848484848485; 17.393939393939394; 12.424242424242426; 17.393939393939394; 12.424242424242426; 19.87878787878788; 32.3030303030303;022.61212121212121220000 
ADA2C_Antagonist; 19.87878787878788; 17.393939393939394; 14.90909090909091; 27.333333333333332; 7.454545454545455; 14.90909090909091; 24.84848484848485; 29.81818181818182; 12.424242424242426; 22.363636363636363;019.13333333333333400000 
CHK1; 37.234848484848484; 44.67272727272727; 37.25757575757576; 42.21666666666667; 32.28989898989899; 29.793939393939393; 24.81818181818182; 34.780808080808086; 37.25757575757576; 37.25757575757576;035.75797979797979930000 
9.0-9.5
5HT1F_Agonist; 34.78787878787879; 37.27272727272727; 32.3030303030303; 39.75757575757576; 19.87878787878788; 29.81818181818182; 22.363636363636363; 29.81818181818182; 32.3030303030303; 27.333333333333332;030.56363636363636350000 
DRD1_Antagonist; 27.333333333333332; 17.393939393939394; 27.333333333333332; 17.393939393939394; 22.363636363636363; 14.90909090909091; 17.393939393939394; 32.3030303030303; 19.87878787878788; 22.363636363636363;021.86666666666666620000 
DRD2_Agonist; 27.333333333333332; 32.3030303030303; 24.84848484848485; 32.3030303030303; 34.78787878787879; 34.78787878787879; 24.84848484848485; 27.333333333333332; 29.81818181818182; 34.78787878787879;030.31515151515151540000 
LSHR_Antagonist; 32.3030303030303; 39.75757575757576; 39.75757575757576; 39.75757575757576; 42.24242424242424; 44.72727272727273; 42.24242424242424; 37.27272727272727; 37.27272727272727; 24.84848484848485;038.01818181818181800000 
OPRM_Agonist; 27.333333333333332; 22.363636363636363; 27.333333333333332; 29.81818181818182; 32.3030303030303; 22.363636363636363; 29.81818181818182; 34.78787878787879; 27.333333333333332; 37.27272727272727;029.07272727272727220000 
9.8-1.0
DHFR; 39.13157894736842; 49.55555555555556; 42.160000000000004; 37.96339869281046; 41.666666666666664; 44.2962962962963; 44.62; 40.773856209150324; 47.04611111111111; 46.85493827160494;043.40684017505637820000 
MTR1A_Agonist; 27.333333333333332; 44.72727272727273; 42.24242424242424; 42.24242424242424; 42.24242424242424; 32.3030303030303; 39.75757575757576; 42.24242424242424; 37.27272727272727; 44.72727272727273;039.50909090909090820000 
MTR1B_Agonist; 39.75757575757576; 34.78787878787879; 39.75757575757576; 27.333333333333332; 34.78787878787879; 37.27272727272727; 49.6969696969697; 37.27272727272727; 42.24242424242424; 42.24242424242424;038.51515151515151520000 
P38; 49.836734693877546; 49.795918367346935; 47.335204081632654; 49.79591836734694; 42.30051020408163; 49.775510204081634; 49.785714285714285; 41.96777658431794; 49.795918367346935; 49.76530612244898;048.01545112781954790000 
V2R_Antagonist; 47.21212121212121; 44.72727272727273; 49.6969696969697; 44.72727272727273; 49.6969696969697; 44.72727272727273; 49.6969696969697; 47.21212121212121; 49.6969696969697; 47.21212121212121;047.46060606060606200000 
