;001;002;003;004;005;006;007;008;009;010; avg 
8.0-8.5
5HT2B; 0.8564285714285514; 0.8030612244897742; 0.8269795918367101; 0.8450816326530496; 0.7155714285714014; 0.7264591836734391; 0.777459183673446; 0.74536734693878; 0.8133163265306018; 0.7579489795918207;0.78676734693875743000 
5HT2C; 0.7784489795918115; 0.7199591836734305; 0.7432244897958873; 0.7941938775509995; 0.8028979591836612; 0.8273571428571089; 0.7958571428571407; 0.8284693877550849; 0.7347346938775308; 0.6783163265305763;0.77034591836732316000 
ADA2A; 0.7466224489795751; 0.7489387755101657; 0.7607346938775296; 0.7530816326530282; 0.8531122448979518; 0.875612244897949; 0.5690714285714163; 0.7357448979591549; 0.8201734693877479; 0.6723571428571566;0.75354489795916751000 
CDK2; 0.7277040816326255; 0.7339081632653026; 0.8445102040816274; 0.7739436619718055; 0.6719285714285375; 0.7217551020407958; 0.7080102040815935; 0.7989285714285643; 0.848142478056744; 0.8323739538681244;0.76612049918557205000 
HDAC01; 0.7920510204081316; 0.8087653061224456; 0.795438775510172; 0.8703061224489728; 0.7384387755101822; 0.7786632653060948; 0.7908265306122324; 0.6289591836734175; 0.8052244897959101; 0.9072551020408125;0.79159285714283715000 
PXR_Agonist; 0.904186036431413; 0.921773843021543; 0.8768676945763476; 0.7026594777972647; 0.8609463927584234; 0.9595700183132426; 0.9350380736777102; 0.8503810504634046; 0.9302796831485622; 0.90425001084744;0.88459522810353513000 
8.5-9.0
ACM1_Agonist; 0.8391020408163029; 0.6656632653060888; 0.5532551020408093; 0.7617551020407629; 0.8006326530611814; 0.7861094100836725; 0.8062040816326326; 0.7632448979591551; 0.867377551020392; 0.7667551020407658;0.76100992060017633000 
ADA2B_Antagonist; 0.8079183673469025; 0.7404489795917932; 0.7589591836734174; 0.7817244897958912; 0.8010816326530411; 0.6676326530612008; 0.7440510204081321; 0.7543367346938261; 0.8710816326530499; 0.869306122448959;0.77965408163262133000 
ADA2C_Antagonist; 0.8227142857142776; 0.7361938775509929; 0.6841836734693553; 0.8150714285713886; 0.6874897959183539; 0.7805816326530588; 0.8300102040816046; 0.8480510204081512; 0.6457551020408153; 0.7358877551020105;0.75859387755100087000 
CHK1; 0.8116036772216934; 0.906559051900277; 0.8442629644753028; 0.865519705942379; 0.913107390771766; 0.7836805555555338; 0.8260931753167158; 0.8593386405388601; 0.7968456512862417; 0.9062984891792742;0.85133093021880438000 
9.0-9.5
5HT1F_Agonist; 0.90076530612244; 0.918367346938758; 0.8096938775509774; 0.8887551020407957; 0.8124591836734456; 0.774979591836685; 0.7589795918366833; 0.8397346938775171; 0.8582448979591506; 0.8121020408162906;0.83740816326527433000 
DRD1_Antagonist; 0.8235612244897752; 0.7122959183673273; 0.743336734693837; 0.7853061224489386; 0.7877142857142581; 0.5977653061224445; 0.8069285714285334; 0.7981632653061044; 0.7567448979591471; 0.8432142857142686;0.76550306122446342000 
DRD2_Agonist; 0.8469489795918078; 0.8041938775509854; 0.7636938775509716; 0.7861632653060845; 0.7418775510203404; 0.8995918367346811; 0.7965714285713809; 0.855765306122433; 0.872530612244872; 0.9085510204081638;0.82758877551017205000 
LSHR_Antagonist; 0.9084489795918315; 0.8926836734693799; 0.9222346938775259; 0.8995408163265092; 0.8487244897958892; 0.911285714285689; 0.9420306122448899; 0.8542346938775337; 0.8930102040816047; 0.7524183673468956;0.88246122448977486000 
OPRM_Agonist; 0.9189897959183543; 0.8076428571428164; 0.9198061224489782; 0.851285714285688; 0.8733469387755016; 0.8705510204081506; 0.8857857142857001; 0.9423265306122337; 0.9223979591836738; 0.9289897959183476;0.89211224489794443000 
9.8-1.0
DHFR; 0.9868717268181705; 0.9947306403993064; 0.9871962196219628; 0.9714010070440351; 0.9780886482150003; 0.994900878043927; 0.9694844664565659; 0.9177742734850193; 0.9849560513860751; 0.9956649926292382;0.97810689040993006000 
MTR1A_Agonist; 0.8645306122448781; 0.9650612244897879; 0.9388775510203852; 0.9882448979591806; 0.9595918367346749; 0.9534999999999904; 0.971061224489791; 0.9946428571428572; 0.9404693877550936; 0.9504285714285551;0.95264081632651940000 
MTR1B_Agonist; 0.9292755102040747; 0.9462142857142758; 0.9453469387754935; 0.929653061224475; 0.929234693877546; 0.9116122448979421; 0.9948265306122451; 0.9141938775510066; 0.961887755102031; 0.9763877551020393;0.94386326530611291000 
P38; 0.9480263157894709; 0.9808155217670038; 0.9624408801151328; 0.9961522633744858; 0.9717418159357647; 0.9928468505557839; 0.9848169807234184; 0.9408990101152276; 0.9824001161229492; 0.9987880450938693;0.97589277995931064000 
V2R_Antagonist; 0.9581836734693774; 0.9762244897959169; 0.9934285714285715; 0.973153061224488; 0.9866428571428566; 0.9474489795918202; 0.9871224489795899; 0.9736122448979546; 0.9919897959183677; 0.9743469387755092;0.97621530612244520000 

