;001;002;003;004;005;006;007;008;009;010; avg 
8.0-8.5
5HT2B; 27.333333333333332; 9.93939393939394; 24.84848484848485; 19.87878787878788; 12.424242424242426; 12.424242424242426; 22.363636363636363; 12.424242424242426; 17.393939393939394; 19.87878787878788;017.89090909090909170000 
5HT2C; 32.3030303030303; 22.363636363636363; 29.81818181818182; 17.393939393939394; 19.87878787878788; 34.78787878787879; 22.363636363636363; 27.333333333333332; 24.84848484848485; 22.363636363636363;025.34545454545454550000 
ADA2A; 19.87878787878788; 29.81818181818182; 22.363636363636363; 22.363636363636363; 32.3030303030303; 32.3030303030303; 12.424242424242426; 22.363636363636363; 27.333333333333332; 19.87878787878788;024.10303030303030270000 
CDK2; 27.333333333333332; 24.84848484848485; 17.393939393939394; 27.327777777777776; 17.393939393939394; 12.424242424242426; 24.84848484848485; 17.393939393939394; 24.843434343434346; 32.29646464646465;022.61040404040404120000 
HDAC01; 22.363636363636363; 27.333333333333332; 24.84848484848485; 29.81818181818182; 12.424242424242426; 17.393939393939394; 24.84848484848485; 12.424242424242426; 19.87878787878788; 27.333333333333332;021.86666666666666730000 
PXR_Agonist; 39.28034371643395; 41.45408163265306; 44.49033297529538; 26.31932773109244; 39.26423200859291; 36.661654135338345; 34.85; 34.82142857142857; 36.661654135338345; 39.24006444683136;037.30431193530043600000 
8.5-9.0
ACM1_Agonist; 27.333333333333332; 14.90909090909091; 14.90909090909091; 19.87878787878788; 27.333333333333332; 27.327777777777776; 19.87878787878788; 29.81818181818182; 32.3030303030303; 27.333333333333332;024.10247474747474720000 
ADA2B_Antagonist; 22.363636363636363; 32.3030303030303; 32.3030303030303; 34.78787878787879; 22.363636363636363; 22.363636363636363; 17.393939393939394; 14.90909090909091; 34.78787878787879; 29.81818181818182;026.33939393939393930000 
ADA2C_Antagonist; 22.363636363636363; 32.3030303030303; 17.393939393939394; 29.81818181818182; 17.393939393939394; 24.84848484848485; 24.84848484848485; 32.3030303030303; 22.363636363636363; 24.84848484848485;024.84848484848484840000 
CHK1; 37.234848484848484; 42.190909090909095; 37.25757575757576; 37.25; 34.773737373737376; 34.759595959595956; 29.78181818181818; 34.780808080808086; 34.773737373737376; 34.773737373737376;035.75767676767676890000 
9.0-9.5
5HT1F_Agonist; 39.75757575757576; 32.3030303030303; 34.78787878787879; 37.27272727272727; 24.84848484848485; 24.84848484848485; 29.81818181818182; 34.78787878787879; 29.81818181818182; 29.81818181818182;031.80606060606060700000 
DRD1_Antagonist; 27.333333333333332; 24.84848484848485; 27.333333333333332; 27.333333333333332; 32.3030303030303; 17.393939393939394; 27.333333333333332; 37.27272727272727; 27.333333333333332; 34.78787878787879;028.32727272727272640000 
DRD2_Agonist; 29.81818181818182; 37.27272727272727; 24.84848484848485; 34.78787878787879; 34.78787878787879; 27.333333333333332; 34.78787878787879; 29.81818181818182; 27.333333333333332; 27.333333333333332;030.81212121212121260000 
LSHR_Antagonist; 37.27272727272727; 42.24242424242424; 37.27272727272727; 42.24242424242424; 39.75757575757576; 42.24242424242424; 39.75757575757576; 29.81818181818182; 37.27272727272727; 32.3030303030303;038.01818181818181700000 
OPRM_Agonist; 37.27272727272727; 32.3030303030303; 44.72727272727273; 42.24242424242424; 34.78787878787879; 34.78787878787879; 39.75757575757576; 39.75757575757576; 39.75757575757576; 44.72727272727273;039.01212121212121300000 
9.8-1.0
DHFR; 36.522807017543855; 43.72549019607843; 42.160000000000004; 37.96339869281046; 41.666666666666664; 41.52777777777778; 44.62; 37.861437908496725; 44.57; 41.34259259259259;041.19601708519665080000 
MTR1A_Agonist; 29.81818181818182; 42.24242424242424; 37.27272727272727; 42.24242424242424; 44.72727272727273; 32.3030303030303; 37.27272727272727; 37.27272727272727; 34.78787878787879; 42.24242424242424;038.01818181818181700000 
MTR1B_Agonist; 37.27272727272727; 34.78787878787879; 39.75757575757576; 24.84848484848485; 34.78787878787879; 29.81818181818182; 44.72727272727273; 37.27272727272727; 39.75757575757576; 42.24242424242424;036.52727272727272800000 
P38; 49.836734693877546; 46.86674669867947; 47.335204081632654; 49.79591836734694; 44.78877551020408; 49.775510204081634; 47.16541353383459; 47.21374865735768; 49.795918367346935; 49.76530612244898;048.23392762368105090000 
V2R_Antagonist; 47.21212121212121; 44.72727272727273; 49.6969696969697; 49.6969696969697; 44.72727272727273; 44.72727272727273; 44.72727272727273; 47.21212121212121; 49.6969696969697; 47.21212121212121;046.96363636363636500000 
